ivm1175;0;1.4910907;1.025197025
ivm1176;1.3122757;1.4910907;1.1704333563
ivm1179;0;1.4910907;1.025197025
ivm1181;0;1.4910907;1.025197025
ivm1182;0;1.4910907;1.025197025
ivm1183;0;1.4910907;1.025197025
ivm1187;1.3122757;1.4910907;1.4609060189
ivm119;3.936827;2.9821815;2.4183766234
ivm1190;0;1.4910907;1.025197025
ivm1192;0;1.4910907;1.025197025
ivm1193;0;1.4910907;1.025197025
ivm1194;0;1.4910907;1.025197025
ivm1196;0;1.4910907;1.025197025
ivm1197;1.3122757;1.4910907;1.0796606492
ivm120;1.3122757;0;1.3241661172
ivm1201;0;1.4910907;1.025197025
ivm1203;0;1.4910907;1.025197025
ivm1204;1.3122757;1.4910907;1.8966150128
ivm1205;0;1.4910907;1.025197025
ivm1206;1.3122757;2.9821815;2.1435169483
ivm1207;1.9684136;0;1.6351896164
ivm1209;0;1.4910907;1.025197025
ivm1211;0;1.4910907;1.025197025
ivm1212;0;1.4910907;1.025197025
ivm1216;3.2806893;1.4910907;2.1289931429
ivm1217;0;1.4910907;1.025197025
ivm1218;1.3122757;1.4910907;1.3156696876
ivm1219;0;1.4910907;1.025197025
ivm1220;0;1.4910907;1.025197025
ivm1221;1.3122757;1.4910907;1.1220212458
ivm1222;1.9684136;1.4910907;1.8966150128
ivm1223;1.3122757;1.4910907;1.3156696876
ivm1225;1.9684136;1.4910907;1.4173351195
ivm1226;0;1.4910907;1.025197025
ivm1228;1.3122757;1.4910907;1.8966150128
ivm1230;1.3122757;1.4910907;1.1220212458
ivm1231;0;1.4910907;1.025197025
ivm1232;0;1.4910907;1.025197025
ivm1233;0;1.4910907;1.025197025
ivm1234;0;1.4910907;1.025197025
ivm1235;1.3122757;1.4910907;1.4609060189
ivm1236;0;1.4910907;1.025197025
ivm1238;0;1.4910907;1.025197025
ivm1240;1.3122757;2.9821815;1.2488610096
ivm1241;2.6245514;4.4732722;1.639349668
ivm1244;0;1.4910907;1.025197025
ivm1245;0;1.4910907;1.025197025
ivm1246;1.3122757;1.4910907;1.0874411669
ivm1247;0;1.4910907;1.025197025
ivm1248;0;1.4910907;1.025197025
ivm1249;0;1.4910907;1.025197025
ivm125;0;1.4910907;1.025197025
ivm1250;2.6245514;2.9821815;2.533839481
ivm1251;0;1.4910907;1.025197025
ivm1252;5.249103;4.4732722;3.1538776988
ivm1253;0;1.4910907;1.025197025
ivm1254;1.3122757;1.4910907;1.1341242734
ivm1255;0;1.4910907;1.025197025
ivm1257;0;1.4910907;1.025197025
ivm1258;0;1.4910907;1.025197025
ivm126;2.6245514;2.9821815;1.3709349476
ivm1261;0;1.4910907;1.025197025
ivm1262;0;1.4910907;1.025197025
ivm1263;1.9684136;2.9821815;1.2718394468
ivm1265;3.936827;4.4732722;2.0440195639
ivm1267;0;1.4910907;1.025197025
ivm1269;0;1.4910907;1.025197025
ivm127;0;1.4910907;1.025197025
ivm1271;0;1.4910907;1.025197025
ivm1273;0;1.4910907;1.025197025
ivm1274;0;1.4910907;1.025197025
ivm1275;0;1.4910907;1.025197025
ivm1276;1.3122757;1.4910907;1.1704333563
ivm1277;0;1.4910907;1.025197025
ivm1278;0;1.4910907;1.025197025
ivm1279;1.3122757;1.4910907;1.1496853089
ivm128;0;1.4910907;1.025197025
ivm1280;1.3122757;1.4910907;1.3156696876
ivm1281;0;1.4910907;1.025197025
ivm1283;0;1.4910907;1.025197025
ivm1285;0;1.4910907;1.025197025
ivm1287;0;1.4910907;1.025197025
ivm1293;0;1.4910907;1.025197025
ivm1295;4.592965;7.455453;3.560898586
ivm1296;1.3122757;1.4910907;1.3156696876
ivm1297;0;1.4910907;1.025197025
ivm1298;0;1.4910907;1.025197025
ivm1299;0;1.4910907;1.025197025
ivm13;2.6245514;0;1.5785130154
ivm130;0;1.4910907;1.025197025
ivm1300;0;1.4910907;1.025197025
ivm1302;1.3122757;1.4910907;1.4609060189
ivm1303;1.3122757;1.4910907;1.1994806225
ivm1304;1.3122757;1.4910907;1.1704333563
ivm1305;0;1.4910907;1.025197025
ivm1307;0;1.4910907;1.025197025
ivm1310;1.9684136;1.4910907;1.4609060189
ivm1311;0;1.4910907;1.025197025
ivm1312;1.3122757;1.4910907;1.2430515219
ivm1313;0;1.4910907;1.025197025
ivm1314;0;1.4910907;1.025197025
ivm1316;0;1.4910907;1.025197025
ivm1318;0;1.4910907;1.025197025
ivm1319;0;1.4910907;1.025197025
ivm1320;1.3122757;1.4910907;1.1341242734
ivm1322;0;1.4910907;1.025197025
ivm1323;0;1.4910907;1.025197025
ivm133;0;1.4910907;1.025197025
ivm1331;0;1.4910907;1.025197025
ivm1333;0;1.4910907;1.025197025
ivm1334;0;1.4910907;1.025197025
ivm1335;0;1.4910907;1.025197025
ivm1337;0;1.4910907;1.025197025
ivm1339;1.3122757;2.9821815;1.2009354333
ivm134;0;1.4910907;1.025197025
ivm1340;1.9684136;0;2.0418513441
ivm1341;0;1.4910907;1.025197025
ivm1342;1.3122757;1.4910907;1.8966150128
ivm1343;0;1.4910907;1.025197025
ivm1345;1.9684136;1.4910907;1.6351896164
ivm1347;0;1.4910907;1.025197025
ivm1348;1.3122757;1.4910907;1.4609060189
ivm1349;1.3122757;1.4910907;1.3156696876
ivm135;0;1.4910907;1.025197025
ivm1350;0;1.4910907;1.025197025
ivm1352;1.3122757;1.4910907;1.1341242734
ivm1353;1.3122757;2.9821815;1.5843569866
ivm1355;0;1.4910907;1.025197025
ivm1356;0;1.4910907;1.025197025
ivm1358;0;1.4910907;1.025197025
ivm136;1.3122757;1.4910907;1.4609060189
ivm1360;0;1.4910907;1.025197025
ivm1361;1.3122757;1.4910907;1.1496853089
ivm1367;1.9684136;2.9821815;1.7092601971
ivm1368;0;1.4910907;1.025197025
ivm137;0;1.4910907;1.025197025
ivm1370;2.6245514;4.4732722;1.7574060802
ivm1372;1.3122757;1.4910907;1.4609060189
ivm1373;0;1.4910907;1.025197025
ivm1374;0;1.4910907;1.025197025
ivm1377;0;1.4910907;1.025197025
ivm1378;0;1.4910907;1.025197025
ivm1379;0;1.4910907;1.025197025
ivm1381;0;1.4910907;1.025197025
ivm1382;1.3122757;1.4910907;1.4609060189
ivm1384;0;1.4910907;1.025197025
ivm1385;0;1.4910907;1.025197025
ivm1386;1.3122757;1.4910907;1.1704333563
ivm1387;1.3122757;1.4910907;1.8966150128
ivm1388;0;1.4910907;1.025197025
ivm1389;1.9684136;1.4910907;1.5480478177
ivm1391;0;1.4910907;1.025197025
ivm1392;1.3122757;1.4910907;1.8966150128
ivm1393;1.3122757;1.4910907;1.3156696876
ivm1395;0;1.4910907;1.025197025
ivm1397;0;1.4910907;1.025197025
ivm14;1.3122757;0;1.2365159128
ivm140;1.3122757;1.4910907;1.4609060189
ivm1400;0;1.4910907;1.025197025
ivm1402;0;1.4910907;1.025197025
ivm1403;0;1.4910907;1.025197025
ivm1404;1.3122757;2.9821815;1.8312589221
ivm1405;0;1.4910907;1.025197025
ivm1407;1.3122757;0;1.4609060189
ivm1410;0;1.4910907;1.025197025
ivm1411;1.3122757;1.4910907;1.8966150128
ivm1414;1.9684136;1.4910907;2.1870876754
ivm1415;0;1.4910907;1.025197025
ivm1416;0;1.4910907;1.025197025
ivm1417;0;1.4910907;1.025197025
ivm1418;0;1.4910907;1.025197025
ivm142;1.3122757;1.4910907;1.3156696876
ivm1420;0;1.4910907;1.025197025
ivm1422;0;1.4910907;1.025197025
ivm1423;0;1.4910907;1.025197025
ivm1424;1.3122757;1.4910907;1.8966150128
ivm1426;0;1.4910907;1.025197025
ivm1427;0;1.4910907;1.025197025
ivm1428;0;1.4910907;1.025197025
ivm1429;0;1.4910907;1.025197025
ivm1430;1.3122757;1.4910907;1.2430515219
ivm1432;0;1.4910907;1.025197025
ivm1434;0;1.4910907;1.025197025
ivm1435;0;1.4910907;1.025197025
ivm1437;0;1.4910907;1.025197025
ivm1438;0;1.4910907;1.025197025
ivm1439;1.9684136;1.4910907;1.1994806225
ivm144;0;1.4910907;1.025197025
ivm1440;0;1.4910907;1.025197025
ivm1441;1.9684136;1.4910907;1.8966150128
ivm1443;0;1.4910907;1.025197025
ivm1446;0;1.4910907;1.025197025
ivm1447;0;1.4910907;1.025197025
ivm1449;1.3122757;1.4910907;1.1123388237
ivm145;1.9684136;2.9821815;1.5628619338
ivm1450;0;1.4910907;1.025197025
ivm1451;3.2806893;4.4732722;1.6848332721
ivm1453;0;1.4910907;1.025197025
ivm1455;1.9684136;2.9821815;2.1388875585
ivm1456;0;1.4910907;1.025197025
ivm1457;1.3122757;1.4910907;1.3156696876
ivm1458;0;1.4910907;1.025197025
ivm1459;0;1.4910907;1.025197025
ivm146;0;1.4910907;1.025197025
ivm1461;2.6245514;4.4732722;2.4770418029
ivm1462;0;1.4910907;1.025197025
ivm1464;0;1.4910907;1.025197025
ivm1467;0;1.4910907;1.025197025
ivm1468;1.3122757;1.4910907;1.4609060189
ivm147;1.3122757;1.4910907;1.2430515219
ivm1470;0;1.4910907;1.025197025
ivm1471;3.2806893;2.9821815;1.7495632345
ivm1472;0;1.4910907;1.025197025
ivm1473;1.3122757;0;1.0978151906
ivm1479;0;1.4910907;1.025197025
ivm148;0;1.4910907;1.025197025
ivm1480;1.3122757;1.4910907;1.1704333563
ivm1481;0;1.4910907;1.025197025
ivm1482;1.3122757;1.4910907;1.1220212458
ivm1484;0;1.4910907;1.025197025
ivm1486;0;1.4910907;1.025197025
ivm149;2.6245514;2.9821815;2.0197029198
ivm1491;0;1.4910907;1.025197025
ivm150;1.3122757;1.4910907;1.3156696876
ivm1506;0;1.4910907;1.025197025
ivm1508;1.9684136;0;1.3718597986
ivm151;0;1.4910907;1.025197025
ivm1511;1.3122757;0;1.0689815198
ivm1514;3.2806893;2.9821815;1.4680986851
ivm152;1.3122757;0;1.4609060189
ivm1522;1.3122757;0;1.2430515219
ivm1525;3.2806893;0;2.9438962093
ivm1527;1.3122757;0;1.8471192282
ivm1528;1.3122757;0;1.5035895131
ivm1532;11.1543435;0;5.686704352
ivm1534;2.6245514;0;3.8308817296
ivm1535;1.9684136;0;1.5952496684
ivm1536;3.936827;0;2.5201573206
ivm154;0;1.4910907;1.025197025
ivm1549;1.3122757;0;1.4609060189
ivm1558;1.3122757;0;1.1200278364
ivm1559;7.2175164;0;5.1281852602
ivm1561;2.6245514;0;2.587213794
ivm1565;1.3122757;0;1.0428501579
ivm1568;1.9684136;0;1.6636077038
ivm157;1.3122757;1.4910907;1.4609060189
ivm158;1.3122757;1.4910907;1.3156696876
ivm1583;1.9684136;0;3.7219837156
ivm1589;1.9684136;0;2.0174726899
ivm159;0;1.4910907;1.025197025
ivm1591;2.6245514;0;1.7250546287
ivm160;1.9684136;1.4910907;1.1994806225
ivm1603;1.9684136;0;2.0817914644
ivm1606;3.2806893;0;1.7133386372
ivm1608;0;1.4910907;1.025197025
ivm161;1.9684136;2.9821815;1.7713487416
ivm1610;1.3122757;0;1.0922291779
ivm1613;1.9684136;0;1.4191505952
ivm162;0;1.4910907;1.025197025
ivm1626;1.3122757;0;1.1496853089
ivm163;0;1.4910907;1.025197025
ivm1632;5.249103;0;3.6096948807
ivm1634;0;1.4910907;1.025197025
ivm1637;1.3122757;0;1.1864094044
ivm1639;1.9684136;0;2.3323240067
ivm1646;1.3122757;0;1.2430515219
ivm1649;1.9684136;0;2.1870876754
ivm1651;0;1.4910907;1.025197025
ivm1653;1.9684136;0;2.5027415636
ivm1655;1.9684136;0;1.5269885755
ivm1657;1.9684136;0;1.4412991917
ivm1659;1.3122757;0;1.1817941442
ivm1660;0;1.4910907;1.025197025
ivm1661;1.3122757;0;1.0600537445
ivm1663;0;1.4910907;1.025197025
ivm1664;1.9684136;0;1.8966150128
ivm167;0;1.4910907;1.025197025
ivm1671;1.3122757;0;1.1744102751
ivm1672;3.2806893;0;1.8570018452
ivm1673;1.3122757;0;1.1994806225
ivm1675;1.3122757;0;1.3156696876
ivm1676;0;1.4910907;1.025197025
ivm1677;1.9684136;2.9821815;1.3694071474
ivm1678;0;1.4910907;1.025197025
ivm1679;1.9684136;1.4910907;1.1963684154
ivm168;3.2806893;5.964363;2.167352001
ivm1681;0;1.4910907;1.025197025
ivm1682;1.3122757;1.4910907;1.8966150128
ivm1683;1.3122757;1.4910907;1.1123388237
ivm1698;1.3122757;0;1.1220212458
ivm170;0;1.4910907;1.025197025
ivm1700;0;1.4910907;1.025197025
ivm1702;1.9684136;0;2.7998011033
ivm1708;0;1.4910907;1.025197025
ivm1709;0;1.4910907;1.025197025
ivm171;1.9684136;2.9821815;1.3694071474
ivm1710;1.9684136;1.4910907;1.2586125574
ivm1715;2.6245514;0;2.9532094522
ivm1716;3.2806893;0;2.4339896109
ivm1718;2.6245514;0;4.1422533938
ivm1720;1.3122757;0;1.4609060189
ivm1721;0;1.4910907;1.025197025
ivm1722;0;1.4910907;1.025197025
ivm1728;1.3122757;0;1.4609060189
ivm1729;0;1.4910907;1.025197025
ivm173;1.9684136;0;1.3715856837
ivm1730;3.2806893;0;3.0815728726
ivm1732;1.3122757;0;1.2430515219
ivm174;0;1.4910907;1.025197025
ivm1742;2.6245514;0;1.8177517506
ivm1744;1.3122757;0;1.3156696876
ivm1745;0;1.4910907;1.025197025
ivm1748;0;1.4910907;1.025197025
ivm175;0;1.4910907;1.025197025
ivm1750;1.9684136;0;2.4012651842
ivm1753;1.3122757;0;1.3568200101
ivm176;1.3122757;1.4910907;1.1704333563
ivm1763;1.9684136;0;1.5416635341
ivm1766;0;1.4910907;1.025197025
ivm1769;0;1.4910907;1.025197025
ivm1773;1.9684136;1.4910907;1.2465095298
ivm1774;0;1.4910907;1.025197025
ivm1778;1.3122757;1.4910907;1.3156696876
ivm1779;0;1.4910907;1.025197025
ivm178;0;1.4910907;1.025197025
ivm1785;1.3122757;0;1.3156696876
ivm1788;3.936827;0;1.7588900849
ivm179;0;1.4910907;1.025197025
ivm1791;1.9684136;0;1.8479610916
ivm1794;1.3122757;0;1.0549301299
ivm1805;2.6245514;0;1.7010301326
ivm1808;2.6245514;0;3.3312836811
ivm181;1.9684136;2.9821815;1.8530442856
ivm1811;1.3122757;0;1.1123388237
ivm1812;1.3122757;0;1.944143644
ivm1813;1.3122757;0;1.0600537445
ivm1815;1.9684136;0;1.8748296492
ivm1816;1.3122757;0;1.1994806225
ivm1818;1.3122757;0;1.6950313583
ivm1820;4.592965;0;1.7239218895
ivm1823;1.9684136;0;2.4042162232
ivm1824;2.6245514;0;2.5104028111
ivm1825;1.9684136;0;2.8883884685
ivm183;1.3122757;1.4910907;1.8966150128
ivm1833;1.3122757;0;1.4609060189
ivm1834;1.3122757;0;1.2430515219
ivm1835;2.6245514;0;3.583691187
ivm184;1.9684136;1.4910907;1.6061423502
ivm1847;1.3122757;0;2.5545615454
ivm185;1.9684136;1.4910907;1.4609060189
ivm1850;1.3122757;0;2.0200659805
ivm186;0;1.4910907;1.025197025
ivm1865;1.3122757;0;1.1994806225
ivm1868;1.9684136;0;1.6243816365
ivm187;0;1.4910907;1.025197025
ivm1872;1.3122757;0;1.0479781536
ivm189;1.3122757;1.4910907;1.8966150128
ivm1892;1.9684136;0;1.091549053
ivm1895;1.9684136;0;1.2323121668
ivm19;1.9684136;0;1.3694071474
ivm190;0;1.4910907;1.025197025
ivm1909;1.9684136;0;1.091549053
ivm191;0;1.4910907;1.025197025
ivm192;0;1.4910907;1.025197025
ivm1921;1.3122757;0;1.0984234771
ivm1928;1.3122757;0;1.4609060189
ivm193;0;1.4910907;1.025197025
ivm1936;1.3122757;0;1.130038305
ivm194;1.9684136;2.9821815;2.4339896109
ivm1940;1.3122757;0;1.1496853089
ivm1941;1.9684136;0;2.6594028255
ivm1944;1.3122757;0;2.75897335
ivm1948;1.3122757;0;1.1432185233
ivm1952;1.3122757;0;1.0386034555
ivm1954;1.3122757;0;1.0648069335
ivm1960;1.3122757;0;1.0984234771
ivm198;1.9684136;2.9821815;1.3051400665
ivm1994;1.9684136;0;1.8966150128
ivm2;0;1.4910907;1.025197025
ivm20;1.9684136;2.9821815;1.2847205436
ivm200;0;1.4910907;1.025197025
ivm2003;1.3122757;0;1.3334919839
ivm201;0;1.4910907;1.025197025
ivm2013;1.3122757;0;1.3277061584
ivm202;0;1.4910907;1.025197025
ivm203;2.6245514;2.9821815;1.1784024947
ivm2033;1.3122757;0;1.143383096
ivm204;0;1.4910907;1.025197025
ivm2045;3.2806893;0;2.4203352828
ivm205;0;1.4910907;1.025197025
ivm2055;1.3122757;0;1.2025928665
ivm206;0;1.4910907;1.025197025
ivm2069;1.9684136;0;2.6594028255
ivm2078;1.3122757;0;1.4609060189
ivm208;0;1.4910907;1.025197025
ivm209;1.3122757;1.4910907;1.1496853089
ivm2094;9.18593;0;5.7108521648
ivm21;1.3122757;2.9821815;1.2025928665
ivm210;1.9684136;2.9821815;2.4339896109
ivm2102;1.3122757;0;1.1426254433
ivm211;1.3122757;1.4910907;1.1704333563
ivm2118;1.3122757;0;1.1147067693
ivm212;0;1.4910907;1.025197025
ivm2128;2.6245514;0;2.030309304
ivm2132;1.9684136;0;3.9351875079
ivm214;1.3122757;0;1.2430515219
ivm2141;8.529792;0;5.617591526
ivm215;0;1.4910907;1.025197025
ivm2152;4.592965;0;3.796613084
ivm2163;1.3122757;0;1.130038305
ivm2166;1.3122757;0;2.1435169483
ivm2168;1.3122757;0;1.5349765995
ivm217;1.3122757;2.9821815;1.1176383301
ivm2182;1.3122757;0;1.0524288371
ivm2184;6.5613785;0;3.8670266946
ivm2189;1.3122757;0;1.2267495209
ivm219;2.6245514;4.4732722;1.609700135
ivm2198;1.9684136;0;1.2833216191
ivm220;1.9684136;2.9821815;1.5952496684
ivm2201;1.9684136;0;1.3882878532
ivm221;2.6245514;2.9821815;1.578305401
ivm222;0;1.4910907;1.025197025
ivm223;0;1.4910907;1.025197025
ivm2230;1.3122757;0;1.1026061064
ivm225;1.3122757;1.4910907;1.8966150128
ivm226;1.3122757;0;1.4609060189
ivm227;5.249103;0;3.1941975649
ivm2271;1.9684136;0;1.9188358586
ivm2276;1.3122757;0;1.4880187883
ivm228;1.9684136;0;1.5423292458
ivm2285;1.3122757;0;1.0445618691
ivm2286;1.9684136;0;1.4899532851
ivm229;2.6245514;0;1.9780382398
ivm2293;3.2806893;0;4.4629168632
ivm2299;1.9684136;0;1.2833216191
ivm23;0;1.4910907;1.025197025
ivm230;1.9684136;0;1.7040861948
ivm2301;1.3122757;0;1.1026061064
ivm2307;2.6245514;0;2.1424882333
ivm2312;1.3122757;0;2.5545615454
ivm2316;2.6245514;0;1.8482029024
ivm232;0;1.4910907;1.025197025
ivm2325;1.3122757;0;1.1341242734
ivm2326;1.9684136;0;1.6414530807
ivm2329;3.2806893;0;5.0851119639
ivm233;1.3122757;1.4910907;1.3156696876
ivm234;3.2806893;2.9821815;2.2197659791
ivm2345;2.6245514;0;1.5126464727
ivm2346;1.3122757;0;1.4609060189
ivm236;1.3122757;2.9821815;2.8842227547
ivm2363;1.3122757;0;1.1426254433
ivm2366;1.3122757;0;1.0984234771
ivm237;1.3122757;1.4910907;1.2430515219
ivm2374;1.3122757;0;1.1994806225
ivm238;1.3122757;2.9821815;1.5226315027
ivm2384;7.873654;0;7.2604713322
ivm2388;4.592965;0;2.7102439804
ivm239;3.2806893;0;2.2996459614
ivm2398;1.3122757;0;1.2215207203
ivm24;0;1.4910907;1.025197025
ivm240;1.3122757;0;2.0364771134
ivm2402;1.3122757;0;1.1328535003
ivm241;0;1.4910907;1.025197025
ivm2411;1.3122757;0;1.2430515219
ivm2415;2.6245514;0;1.648510638
ivm242;0;1.4910907;1.025197025
ivm243;2.6245514;2.9821815;1.8230783282
ivm2431;2.6245514;0;2.4497524251
ivm2432;1.9684136;0;5.0620502687
ivm244;1.9684136;1.4910907;1.5335241845
ivm245;0;1.4910907;1.025197025
ivm2466;1.3122757;0;1.0984234771
ivm2470;1.3122757;0;1.0922291779
ivm249;0;1.4910907;1.025197025
ivm2494;1.9684136;0;2.0981304871
ivm2497;1.3122757;0;1.1704333563
ivm25;0;1.4910907;1.025197025
ivm250;0;1.4910907;1.025197025
ivm2506;1.9684136;0;1.1753479286
ivm251;0;1.4910907;1.025197025
ivm2510;1.3122757;0;1.1426254433
ivm2516;1.3122757;0;1.130038305
ivm252;0;1.4910907;1.025197025
ivm2523;6.5613785;0;3.0527146895
ivm2525;1.9684136;0;3.4246494484
ivm253;0;1.4910907;1.025197025
ivm2535;1.3122757;0;1.1704333563
ivm2541;1.9684136;0;2.5062010063
ivm2542;1.3122757;0;1.1078238828
ivm2548;3.936827;0;2.1758408889
ivm255;0;1.4910907;1.025197025
ivm2551;1.3122757;0;1.0542442912
ivm2552;1.3122757;0;2.3811601042
ivm2565;1.9684136;0;2.0418513441
ivm2574;1.3122757;0;1.0984234771
ivm2576;1.9684136;0;1.3125574928
ivm258;0;1.4910907;1.025197025
ivm2581;2.6245514;0;2.3834291032
ivm2588;1.9684136;0;1.2833216191
ivm259;0;1.4910907;1.025197025
ivm2598;1.3122757;0;1.2430515219
ivm26;0;1.4910907;1.025197025
ivm2601;2.6245514;0;1.7295305829
ivm261;0;1.4910907;1.025197025
ivm2617;1.3122757;0;1.1704333563
ivm263;1.3122757;2.9821815;1.0450224223
ivm2638;2.6245514;0;2.3042820221
ivm264;0;1.4910907;1.025197025
ivm2641;1.3122757;0;1.0593006685
ivm265;1.3122757;0;1.2430515219
ivm2653;1.3122757;0;1.2139861112
ivm266;1.3122757;1.4910907;1.1994806225
ivm2673;1.3122757;0;1.1994806225
ivm2675;1.3122757;0;1.2093566999
ivm2679;1.3122757;0;1.130038305
ivm2681;3.2806893;0;1.7513786815
ivm2684;1.3122757;0;1.1994806225
ivm27;1.3122757;1.4910907;1.4609060189
ivm271;1.9684136;0;1.9123779253
ivm2718;1.3122757;0;1.1220212458
ivm272;1.3122757;0;1.1220212458
ivm273;1.3122757;0;1.2430515219
ivm2730;1.3122757;0;1.0653606101
ivm2748;2.6245514;0;2.110794213
ivm275;1.3122757;0;1.4609060189
ivm2759;1.3122757;0;1.1078238828
ivm2762;1.3122757;0;1.1994806225
ivm2763;1.3122757;0;1.0479781536
ivm2768;2.6245514;0;1.6941918868
ivm277;0;1.4910907;1.025197025
ivm278;2.6245514;2.9821815;3.431511053
ivm2783;1.3122757;0;1.2800868122
ivm2788;1.3122757;0;1.1078238828
ivm279;1.9684136;1.4910907;1.3737642201
ivm280;0;1.4910907;1.025197025
ivm2800;1.9684136;0;1.2224182639
ivm2815;1.9684136;0;1.2833216191
